,predicted,target,err:
56540,0.180266,0.183053,0.002787
42922,0.153344,0.155293,0.001949
31114,0.490257,0.488370,0.001887
38542,0.547114,0.545512,0.001602
38754,0.400523,0.398675,0.001848
49478,0.388778,0.390113,0.001335
27226,0.135174,0.136609,0.001435
39296,0.073975,0.071898,0.002077
46168,0.145602,0.145030,0.000572
40827,0.008701,0.013045,0.004344
51106,0.142674,0.142428,0.000246
62050,0.346281,0.354381,0.008100
26740,0.083482,0.086822,0.003340
23325,0.424798,0.424103,0.000695
10636,0.527569,0.530237,0.002668
49372,0.458859,0.460323,0.001464
28127,0.475705,0.476590,0.000885
28048,0.328819,0.324732,0.004087
22651,0.081662,0.082385,0.000723
31970,0.385208,0.384151,0.001057
9313,0.180289,0.179460,0.000829
48973,0.150057,0.152424,0.002367
6892,0.332079,0.329873,0.002206
140,0.053694,0.055911,0.002217
13361,0.112407,0.113334,0.000927
16100,0.158331,0.157589,0.000742
29820,0.196634,0.197071,0.000437
61199,0.158526,0.158506,0.000020
8537,0.367331,0.366862,0.000469
42123,0.256671,0.255723,0.000948
40267,0.042259,0.044852,0.002593
4484,0.036400,0.036504,0.000104
2481,0.589959,0.591696,0.001737
45886,0.559310,0.560103,0.000793
54472,0.457727,0.458197,0.000470
25781,0.282784,0.281329,0.001455
42289,0.237413,0.237740,0.000327
49439,0.411786,0.410306,0.001480
41700,0.462326,0.460698,0.001628
12831,0.277459,0.276699,0.000760
40739,0.068279,0.068086,0.000193
44253,0.515843,0.515950,0.000107
48832,0.180595,0.182853,0.002258
60382,0.059638,0.061604,0.001966
48392,0.214974,0.212254,0.002720
50849,0.244981,0.244838,0.000143
32111,0.009351,0.015858,0.006507
6059,0.130663,0.131161,0.000498
32382,0.627758,0.628381,0.000623
32342,0.137877,0.138497,0.000620
27229,0.222279,0.224307,0.002028
61260,0.543337,0.544362,0.001025
26772,0.382117,0.384267,0.002150
15081,0.237759,0.233771,0.003988
50826,0.176043,0.174644,0.001399
50785,0.281008,0.278170,0.002838
64773,0.533257,0.530935,0.002322
49301,0.348861,0.347133,0.001728
28073,0.229109,0.226477,0.002632
49947,0.267485,0.268022,0.000537
17510,0.008701,0.011913,0.003212
11124,0.176060,0.175362,0.000698
43749,0.209697,0.208605,0.001092
34556,0.460875,0.461699,0.000824
23388,0.320897,0.321035,0.000138
31064,0.102886,0.105325,0.002439
7726,0.142511,0.142855,0.000344
23240,0.266664,0.264764,0.001900
44180,0.001471,0.006051,0.004580
30534,0.272123,0.271345,0.000778
12114,0.554732,0.549015,0.005717
52315,0.203607,0.199549,0.004058
25031,0.195786,0.190958,0.004828
52983,0.346154,0.353285,0.007131
57726,0.339629,0.339504,0.000125
42893,0.087215,0.088646,0.001431
19321,0.079258,0.079294,0.000036
44030,0.418396,0.413217,0.005179
55431,0.346462,0.342849,0.003613
43219,0.274671,0.274370,0.000301
60571,0.385342,0.387241,0.001899
32613,0.126103,0.130676,0.004573
3697,0.272793,0.268760,0.004033
4421,0.443032,0.439575,0.003457
34749,0.374730,0.373409,0.001321
16861,0.152616,0.151935,0.000681
28178,0.080812,0.082477,0.001665
14811,0.171546,0.170772,0.000774
19241,0.325452,0.327562,0.002110
8713,0.339151,0.339362,0.000211
20144,0.161670,0.159317,0.002353
41917,0.192874,0.194542,0.001668
2825,0.240594,0.238698,0.001896
23873,0.226334,0.227657,0.001323
19117,0.133197,0.132082,0.001115
22494,0.210523,0.208810,0.001713
55225,0.419272,0.421285,0.002013
26596,0.356861,0.355451,0.001410
51705,0.074163,0.076952,0.002789
17758,0.427140,0.426355,0.000785
35413,0.145857,0.149399,0.003542
59186,0.382418,0.385500,0.003082
29549,0.111574,0.112212,0.000638
51422,0.122892,0.122648,0.000244
50896,0.014650,0.021787,0.007137
64424,0.256957,0.256951,0.000006
52841,0.545346,0.545228,0.000118
10130,0.284286,0.283737,0.000549
47284,0.283933,0.283064,0.000869
66187,0.211300,0.208432,0.002868
33608,0.398063,0.398976,0.000913
25210,0.024177,0.026696,0.002519
19931,0.460461,0.458594,0.001867
21583,0.054736,0.056154,0.001418
57630,0.096847,0.097067,0.000220
17547,0.442503,0.443346,0.000843
53419,0.029842,0.033252,0.003410
3511,0.367207,0.368200,0.000993
65232,0.159185,0.159668,0.000483
26253,0.469480,0.471197,0.001717
25461,0.249304,0.247764,0.001540
46381,0.312198,0.310296,0.001902
47238,0.082490,0.084982,0.002492
31754,0.111189,0.114576,0.003387
54848,0.150847,0.148209,0.002638
14038,0.520433,0.518693,0.001740
17075,0.446440,0.442872,0.003568
16730,0.097559,0.099791,0.002232
15067,0.080641,0.081604,0.000963
31985,0.457027,0.460637,0.003610
43131,0.157702,0.159084,0.001382
19002,0.300783,0.302127,0.001344
51138,0.106613,0.108133,0.001520
12824,0.312899,0.310786,0.002113
64468,0.293863,0.292033,0.001830
16063,0.151534,0.153295,0.001761
14543,0.252603,0.254452,0.001849
66774,0.283051,0.280847,0.002204
12495,0.360580,0.359143,0.001437
85,0.444459,0.444355,0.000104
24424,0.242040,0.239256,0.002784
62492,0.253221,0.252245,0.000976
52322,0.433738,0.432595,0.001143
55687,0.535005,0.533230,0.001775
60090,0.330841,0.328046,0.002795
27534,0.146556,0.147040,0.000484
52587,0.167777,0.169431,0.001654
35994,0.098664,0.100016,0.001352
47989,0.244732,0.245063,0.000331
5389,0.241459,0.242784,0.001325
57264,0.594611,0.592155,0.002456
2098,0.687438,0.684335,0.003103
29286,0.005966,0.006976,0.001010
39334,0.085140,0.089367,0.004227
60514,0.347595,0.346715,0.000880
13927,0.165993,0.165440,0.000553
41823,0.470310,0.468588,0.001722
14637,0.159224,0.164262,0.005038
65181,0.047501,0.049263,0.001762
65161,0.254002,0.254931,0.000929
13257,0.007870,0.007789,0.000081
52353,0.047284,0.049628,0.002344
16271,0.062445,0.064785,0.002340
62978,0.007562,0.010460,0.002898
53305,0.424104,0.422404,0.001700
60097,0.271088,0.271361,0.000273
65561,0.051141,0.055396,0.004255
1731,0.000806,0.003177,0.002371
11234,0.329231,0.326509,0.002722
9232,0.318848,0.318671,0.000177
61515,0.362801,0.361031,0.001770
7007,0.526757,0.524998,0.001759
7681,0.541112,0.540050,0.001062
23403,0.043540,0.042924,0.000616
24065,0.134847,0.134225,0.000622
36257,0.315044,0.315999,0.000955
29390,0.116343,0.116172,0.000171
43854,0.578698,0.576187,0.002511
45492,0.166494,0.166596,0.000102
1840,0.008050,0.012640,0.004590
57748,0.156001,0.154793,0.001208
9350,0.132714,0.135611,0.002897
54670,0.171552,0.169567,0.001985
24864,-0.004143,0.002062,0.006205
48903,0.425330,0.427874,0.002544
65285,0.131122,0.131931,0.000809
18896,0.109557,0.111048,0.001491
27441,0.272031,0.271889,0.000142
895,0.086286,0.089184,0.002898
50631,0.359159,0.358659,0.000500
36594,0.068853,0.071588,0.002735
31935,0.000301,0.004126,0.003825
38298,0.198059,0.192384,0.005675
62766,0.048909,0.052201,0.003292
31215,0.428208,0.428000,0.000208
63635,0.303843,0.302236,0.001607
53007,0.247009,0.245471,0.001538
66909,0.235678,0.235966,0.000288
5275,0.095735,0.099247,0.003512
35511,0.102237,0.103989,0.001752
23923,0.145365,0.145216,0.000149
51345,0.137595,0.136990,0.000605
13458,-0.008454,0.000053,0.008507
6735,0.095310,0.096499,0.001189
20974,0.232554,0.230973,0.001581
8451,0.046680,0.048081,0.001401
39833,0.057552,0.059272,0.001720
58660,0.367985,0.366732,0.001253
53054,0.131964,0.133590,0.001626
34362,0.370733,0.371899,0.001166
54196,0.464088,0.462604,0.001484
14696,0.461510,0.459165,0.002345
45965,0.039260,0.041346,0.002086
25949,0.286973,0.288573,0.001600
15469,0.340704,0.340741,0.000037
49518,0.254656,0.250160,0.004496
9685,0.193092,0.191989,0.001103
33278,0.368974,0.372525,0.003551
63123,0.284861,0.285390,0.000529
4863,0.462804,0.461524,0.001280
65848,0.015120,0.018150,0.003030
46284,0.175751,0.175277,0.000474
56803,0.059699,0.063968,0.004269
41966,0.279228,0.276187,0.003041
51495,0.172792,0.174011,0.001219
61355,0.107603,0.108268,0.000665
37819,0.077168,0.078664,0.001496
11359,0.295715,0.295456,0.000259
23309,0.342102,0.340837,0.001265
4035,0.164185,0.168587,0.004402
57198,0.563804,0.561322,0.002482
19639,0.184042,0.185067,0.001025
66743,0.110430,0.113515,0.003085
63485,0.250392,0.250180,0.000212
3248,0.060853,0.062798,0.001945
198,0.194383,0.194083,0.000300
40026,0.113603,0.115561,0.001958
59424,0.263675,0.263398,0.000277
29387,0.219011,0.217121,0.001890
35698,0.177011,0.175760,0.001251
28935,0.168483,0.167874,0.000609
7264,0.001398,0.006173,0.004775
64026,0.583915,0.582768,0.001147
35389,0.179903,0.180191,0.000288
48391,0.336339,0.338470,0.002131
65603,0.156020,0.156778,0.000758
4706,0.434778,0.437239,0.002461
40490,0.271030,0.270099,0.000931
32678,0.232042,0.230249,0.001793
57430,0.255949,0.256730,0.000781
63463,0.327535,0.323101,0.004434
49248,0.100215,0.103262,0.003047
2233,0.381626,0.385153,0.003527
62626,0.334482,0.334312,0.000170
20392,0.061377,0.062791,0.001414
29208,0.114848,0.118474,0.003626
43177,0.500692,0.499124,0.001568
60586,0.452251,0.448211,0.004040
13931,0.022260,0.023994,0.001734
21994,0.367815,0.367648,0.000167
15348,0.390524,0.389225,0.001299
29082,0.387255,0.387860,0.000605
27129,0.235243,0.233578,0.001665
2814,0.101126,0.104556,0.003430
27511,0.061201,0.063897,0.002696
20148,0.242171,0.238846,0.003325
33938,0.041203,0.044537,0.003334
32489,0.241786,0.243703,0.001917
33280,0.086262,0.091697,0.005435
49782,0.051438,0.055361,0.003923
8477,0.322677,0.323900,0.001223
44621,0.380607,0.380776,0.000169
7040,0.317516,0.316787,0.000729
15528,0.552865,0.553021,0.000156
42303,0.199407,0.198232,0.001175
62662,0.305988,0.306242,0.000254
58881,0.283709,0.284570,0.000861
7696,0.051040,0.053116,0.002076
58926,0.259106,0.257378,0.001728
26632,0.286847,0.287330,0.000483
53589,0.258900,0.256977,0.001923
56758,0.070200,0.074088,0.003888
5920,0.188121,0.189325,0.001204
41005,0.105365,0.107817,0.002452
41841,0.004994,0.010258,0.005264
23971,0.234644,0.235919,0.001275
41251,0.442887,0.442532,0.000355
54046,0.105803,0.107347,0.001544
9988,0.350152,0.350940,0.000788
48426,0.321901,0.320303,0.001598
49569,0.172838,0.171211,0.001627
27346,0.437922,0.437965,0.000043
48402,0.094324,0.098004,0.003680
12320,0.279235,0.278480,0.000755
57383,0.235487,0.234240,0.001247
17312,0.385470,0.386828,0.001358
341,0.046290,0.049027,0.002737
49682,0.243109,0.241450,0.001659
47368,0.050255,0.049604,0.000651
5324,0.498725,0.497698,0.001027
62415,0.316548,0.315737,0.000811
59951,0.480859,0.482351,0.001492
45507,0.200454,0.202025,0.001571
61531,0.142638,0.143336,0.000698
66421,0.230010,0.227964,0.002046
2517,0.395293,0.394646,0.000647
31636,0.226889,0.225039,0.001850
23893,0.145885,0.147138,0.001253
35304,0.168126,0.169978,0.001852
11607,0.031416,0.031911,0.000495
1851,0.177633,0.178842,0.001209
11547,0.057929,0.061657,0.003728
15564,0.250483,0.251556,0.001073
54404,0.030634,0.035279,0.004645
14183,0.200818,0.200135,0.000683
7335,0.008066,0.011178,0.003112
57609,0.178155,0.177969,0.000186
64471,0.009029,0.013889,0.004860
64152,0.426582,0.427070,0.000488
43549,0.418313,0.414727,0.003586
30529,0.472848,0.479275,0.006427
53688,0.272816,0.271551,0.001265
35636,0.119138,0.120322,0.001184
9506,0.357365,0.355532,0.001833
10999,0.437492,0.439171,0.001679
56599,0.084805,0.087918,0.003113
28167,0.153385,0.155314,0.001929
48067,0.264507,0.268247,0.003740
64138,0.221609,0.223487,0.001878
26047,0.060422,0.060740,0.000318
29145,0.121083,0.121636,0.000553
17863,0.299041,0.299171,0.000130
40742,0.435065,0.432999,0.002066
51731,0.338263,0.335841,0.002422
34199,0.432406,0.432328,0.000078
15551,0.143458,0.143952,0.000494
40380,0.258599,0.257829,0.000770
60501,0.471369,0.470548,0.000821
37295,0.014084,0.020285,0.006201
45874,0.317941,0.318028,0.000087
53650,0.258997,0.258654,0.000343
23361,0.047122,0.048581,0.001459
40521,0.048791,0.052849,0.004058
58465,0.250385,0.249431,0.000954
64635,0.502591,0.503419,0.000828
23789,0.376540,0.375780,0.000760
57856,0.167415,0.169219,0.001804
46320,0.509242,0.509562,0.000320
52890,0.101301,0.104523,0.003222
40014,0.449577,0.448993,0.000584
48907,0.267644,0.268681,0.001037
59438,0.120703,0.123005,0.002302
27249,0.405893,0.404321,0.001572
32062,0.077510,0.076887,0.000623
12335,0.325870,0.327300,0.001430
62325,0.286299,0.284818,0.001481
43508,0.483382,0.481971,0.001411
63080,0.096224,0.099533,0.003309
60218,0.234416,0.233605,0.000811
1090,0.140344,0.141043,0.000699
31380,0.040920,0.042460,0.001540
59920,0.050564,0.054097,0.003533
5358,0.356793,0.355543,0.001250
65049,0.093684,0.097413,0.003729
59678,0.078667,0.081018,0.002351
24836,0.005304,0.008004,0.002700
39686,0.342760,0.345039,0.002279
4285,0.166438,0.166167,0.000271
33075,0.297439,0.296429,0.001010
1483,0.187860,0.189420,0.001560
21765,0.319225,0.319260,0.000035
19409,0.584198,0.585044,0.000846
52688,0.397696,0.397955,0.000259
60905,0.027921,0.032678,0.004757
66465,0.258297,0.257230,0.001067
38996,0.427287,0.428538,0.001251
19559,0.160243,0.161705,0.001462
28212,0.289844,0.290256,0.000412
17483,0.224075,0.223691,0.000384
48937,0.179184,0.178918,0.000266
38873,0.487889,0.487802,0.000087
35045,0.110220,0.111461,0.001241
8406,0.093377,0.097471,0.004094
51909,0.427879,0.426704,0.001175
16046,0.199175,0.198684,0.000491
7520,0.111425,0.112475,0.001050
65216,0.560932,0.560316,0.000616
64464,0.280567,0.281142,0.000575
21564,0.162816,0.162862,0.000046
60737,0.501459,0.502656,0.001197
20465,0.152778,0.154645,0.001867
16397,0.006172,0.007682,0.001510
43291,0.495619,0.494134,0.001485
11730,0.017238,0.020459,0.003221
4729,0.559121,0.556546,0.002575
59074,0.283091,0.283533,0.000442
55484,0.471162,0.471762,0.000600
60982,0.035029,0.038417,0.003388
45808,0.105193,0.107521,0.002328
31151,0.142677,0.144571,0.001894
10815,0.194319,0.193660,0.000659
13970,0.150919,0.151333,0.000414
40574,0.550310,0.551224,0.000914
43584,0.039778,0.043686,0.003908
30839,0.129205,0.127593,0.001612
44964,0.341419,0.342394,0.000975
11617,0.354891,0.355907,0.001016
35119,0.097780,0.097540,0.000240
173,0.468553,0.469245,0.000692
51450,0.643100,0.641559,0.001541
44121,0.449008,0.446660,0.002348
53454,0.618025,0.616174,0.001851
59866,0.356911,0.356829,0.000082
27512,0.510471,0.507144,0.003327
10430,0.279935,0.277304,0.002631
35041,0.261286,0.262141,0.000855
44457,0.272051,0.270779,0.001272
38530,0.026738,0.033650,0.006912
31450,0.102502,0.103388,0.000886
15006,0.008448,0.013814,0.005366
19327,0.168401,0.166057,0.002344
60857,0.412363,0.411252,0.001111
21597,0.467806,0.464643,0.003163
60602,0.224386,0.222587,0.001799
3168,0.218350,0.219842,0.001492
57407,0.296324,0.295704,0.000620
48165,0.299265,0.298126,0.001139
64306,0.238898,0.239181,0.000283
32014,0.100975,0.103372,0.002397
10791,0.104365,0.103858,0.000507
30372,0.246942,0.245781,0.001161
36406,0.419229,0.416378,0.002851
33820,0.290493,0.289685,0.000808
7328,0.255381,0.255914,0.000533
23034,0.323406,0.321537,0.001869
21594,0.400679,0.400923,0.000244
51114,0.102843,0.103783,0.000940
10380,0.294886,0.293133,0.001753
10639,0.624488,0.624596,0.000108
5370,0.301002,0.301006,0.000004
7650,0.118213,0.118572,0.000359
15578,0.445785,0.446463,0.000678
19413,0.089334,0.092626,0.003292
16307,0.539030,0.538458,0.000572
19792,0.021417,0.025277,0.003860
11482,0.390252,0.391245,0.000993
30837,0.453841,0.451117,0.002724
59624,0.552488,0.550397,0.002091
26658,0.170640,0.169878,0.000762
40937,0.521009,0.521400,0.000391
14273,0.193347,0.196028,0.002681
42834,0.191147,0.190431,0.000716
62550,0.338099,0.336977,0.001122
9205,0.335653,0.336917,0.001264
17136,0.367683,0.368231,0.000548
63308,0.309888,0.311643,0.001755
19217,0.137304,0.139675,0.002371
66405,0.179995,0.180086,0.000091
45818,0.250143,0.252258,0.002115
56052,0.496106,0.496645,0.000539
34240,0.021308,0.022733,0.001425
34874,0.024674,0.027972,0.003298
32906,0.052545,0.055256,0.002711
42804,0.328940,0.328153,0.000787
40303,0.052331,0.053301,0.000970
65682,0.063579,0.064865,0.001286
54285,0.215944,0.216711,0.000767
32052,0.191393,0.194468,0.003075
30366,0.190557,0.189695,0.000862
45193,0.226982,0.227834,0.000852
22038,0.275950,0.277221,0.001271
42356,0.007030,0.011780,0.004750
37104,0.331924,0.330777,0.001147
39149,0.416281,0.412880,0.003401
46890,0.255467,0.256102,0.000635
52333,0.334732,0.334536,0.000196
29248,0.233182,0.233687,0.000505
56436,0.520123,0.517167,0.002956
51111,0.495765,0.493898,0.001867
49084,0.270507,0.270881,0.000374
17313,0.060743,0.062434,0.001691
10646,0.028286,0.028302,0.000016
40083,0.351321,0.353762,0.002441
19272,0.373423,0.374398,0.000975
66391,0.080496,0.084730,0.004234
29761,0.376963,0.377134,0.000171
18305,0.138077,0.139986,0.001909
2556,0.157083,0.158037,0.000954
9234,0.285552,0.285429,0.000123
37053,0.294407,0.293450,0.000957
12498,0.048606,0.053339,0.004733
44501,0.574001,0.577413,0.003412
53139,0.280686,0.278904,0.001782
39327,0.092372,0.094466,0.002094
19260,0.447111,0.448741,0.001630
29744,0.070207,0.072484,0.002277
2110,0.271420,0.268639,0.002781
16125,0.641606,0.640338,0.001268
12257,0.263747,0.264974,0.001227
39380,0.409579,0.405704,0.003875
62011,0.494864,0.494083,0.000781
31295,0.414532,0.412722,0.001810
64222,0.190750,0.194827,0.004077
10147,0.032231,0.036443,0.004212
28762,0.241767,0.238838,0.002929
14212,0.066257,0.067396,0.001139
63707,0.452574,0.449891,0.002683
62213,0.470440,0.471044,0.000604
57709,0.042903,0.046658,0.003755
64872,0.258651,0.261151,0.002500
46786,0.348242,0.348926,0.000684
33999,0.357199,0.359414,0.002215
24891,0.253353,0.256406,0.003053
49955,0.095521,0.096870,0.001349
59004,0.020986,0.024330,0.003344
58439,0.336209,0.337400,0.001191
45191,0.233515,0.233908,0.000393
6262,0.291373,0.290283,0.001090
8773,0.089270,0.091458,0.002188
8075,0.228996,0.228335,0.000661
23588,0.016025,0.019574,0.003549
42018,0.197940,0.197027,0.000913
42697,0.453962,0.454065,0.000103
12871,0.103135,0.104856,0.001721
12635,0.166024,0.168791,0.002767
25434,0.033833,0.034404,0.000571
46941,0.368445,0.367867,0.000578
4805,-0.003273,0.003093,0.006366
64382,0.217648,0.215464,0.002184
43293,0.100973,0.100401,0.000572
48498,0.142799,0.143515,0.000716
65795,0.080260,0.083495,0.003235
1670,0.396860,0.408880,0.012020
62772,0.110913,0.114357,0.003444
33248,0.159427,0.160811,0.001384
60326,0.393489,0.390928,0.002561
65356,0.543196,0.543234,0.000038
51332,0.027631,0.030923,0.003292
52351,0.448521,0.448660,0.000139
14957,0.178755,0.176833,0.001922
61646,0.086971,0.088295,0.001324
5784,0.119706,0.122893,0.003187
37553,0.172874,0.170323,0.002551
49938,0.122093,0.124071,0.001978
11713,0.244007,0.242900,0.001107
20021,0.562371,0.561910,0.000461
38545,0.365873,0.369656,0.003783
7417,0.366245,0.362862,0.003383
34627,0.639751,0.640943,0.001192
49299,0.081410,0.083610,0.002200
30256,0.469636,0.470345,0.000709
53825,0.188107,0.186624,0.001483
48308,0.065478,0.067581,0.002103
36482,0.376809,0.376937,0.000128
30642,0.493272,0.491540,0.001732
60359,0.077640,0.076950,0.000690
56500,0.356224,0.356594,0.000370
40907,0.319122,0.322000,0.002878
23059,0.603767,0.603239,0.000528
22456,0.550666,0.547574,0.003092
18053,0.673439,0.671768,0.001671
8038,0.126246,0.127953,0.001707
12256,0.143058,0.144981,0.001923
21000,0.469543,0.471359,0.001816
28970,0.258718,0.256421,0.002297
54236,0.345864,0.344178,0.001686
53049,0.195477,0.195021,0.000456
10396,0.097154,0.101893,0.004739
43742,0.172615,0.173454,0.000839
20701,0.351536,0.350947,0.000589
4144,0.511875,0.509941,0.001934
33611,0.140675,0.138374,0.002301
381,0.269953,0.268917,0.001036
24374,0.256117,0.254169,0.001948
57695,0.253004,0.253445,0.000441
18295,0.038181,0.039779,0.001598
19137,0.085350,0.087503,0.002153
36539,0.049665,0.053057,0.003392
64172,0.502211,0.500875,0.001336
15644,0.033180,0.035542,0.002362
18087,0.200021,0.198731,0.001290
31504,0.006736,0.010476,0.003740
44485,0.107020,0.110085,0.003065
28600,0.155500,0.156320,0.000820
22176,0.244032,0.241845,0.002187
12387,0.384405,0.379044,0.005361
25073,0.366073,0.362358,0.003715
40534,0.556317,0.555645,0.000672
35269,0.412413,0.413315,0.000902
41188,0.477620,0.482659,0.005039
13586,0.507700,0.507859,0.000159
53089,0.206351,0.203733,0.002618
19672,0.362124,0.361863,0.000261
42277,0.291338,0.291154,0.000184
12179,0.107973,0.111629,0.003656
28101,0.218491,0.220345,0.001854
22344,0.233897,0.232289,0.001608
26214,0.377174,0.379787,0.002613
16230,0.008019,0.010039,0.002020
11250,0.037697,0.042122,0.004425
21436,0.174228,0.175278,0.001050
29540,0.132270,0.135575,0.003305
18765,0.216625,0.214322,0.002303
17090,0.489531,0.485241,0.004290
27443,0.531744,0.529206,0.002538
30673,0.098679,0.099350,0.000671
16618,0.046954,0.050336,0.003382
14813,0.581201,0.584006,0.002805
28009,0.325792,0.320523,0.005269
51790,0.032102,0.035125,0.003023
53584,0.452427,0.453079,0.000652
41332,0.136680,0.134602,0.002078
33138,0.136351,0.138547,0.002196
46883,0.435645,0.437042,0.001397
14865,0.351488,0.352297,0.000809
28117,0.561198,0.559870,0.001328
10958,0.472355,0.470455,0.001900
53894,0.229730,0.230164,0.000434
24701,0.315452,0.315824,0.000372
49227,0.164295,0.166117,0.001822
49994,0.381369,0.380442,0.000927
11708,0.707695,0.706697,0.000998
38224,0.068959,0.071146,0.002187
17444,0.193185,0.194897,0.001712
37068,0.265277,0.265478,0.000201
16764,0.370124,0.370000,0.000124
61912,0.173649,0.172215,0.001434
3095,0.246216,0.248278,0.002062
43138,0.275402,0.276129,0.000727
49818,0.018706,0.022476,0.003770
54109,0.309096,0.310476,0.001380
32474,0.095831,0.099407,0.003576
40700,0.675461,0.677522,0.002061
5297,0.101650,0.103783,0.002133
65145,0.317575,0.319380,0.001805
34655,0.393207,0.392681,0.000526
46951,0.033468,0.036467,0.002999
27367,0.082740,0.085175,0.002435
51113,0.206416,0.204599,0.001817
31525,0.106099,0.111354,0.005255
66783,0.199252,0.201225,0.001973
24674,0.303147,0.300885,0.002262
41569,0.234681,0.236570,0.001889
4233,0.535383,0.533361,0.002022
385,0.521836,0.522696,0.000860
60968,0.537239,0.538693,0.001454
57030,0.089439,0.092037,0.002598
43706,0.079362,0.082569,0.003207
61072,0.407383,0.406493,0.000890
58828,0.279342,0.279448,0.000106
36024,0.112263,0.115146,0.002883
58899,0.159909,0.158901,0.001008
6583,0.035631,0.038622,0.002991
4251,0.302303,0.301441,0.000862
46824,0.065682,0.071135,0.005453
4828,0.030383,0.034049,0.003666
37326,0.285078,0.284072,0.001006
27615,0.071579,0.073461,0.001882
50919,0.213829,0.214980,0.001151
27627,0.048410,0.052959,0.004549
20188,0.355934,0.355798,0.000136
22508,0.464735,0.466558,0.001823
61796,0.285053,0.285686,0.000633
15356,0.397739,0.399004,0.001265
9724,0.078315,0.081661,0.003346
12162,0.340510,0.339357,0.001153
22512,0.080265,0.081688,0.001423
46384,0.364091,0.365184,0.001093
12950,0.457153,0.454190,0.002963
18605,0.192147,0.188888,0.003259
64297,0.046120,0.047328,0.001208
9214,0.228083,0.229538,0.001455
39324,0.208825,0.209177,0.000352
33936,0.601400,0.600483,0.000917
58022,0.116638,0.112890,0.003748
11495,-0.001404,0.004396,0.005800
49873,0.508749,0.507299,0.001450
23393,0.346694,0.349077,0.002383
56415,0.332955,0.332548,0.000407
43657,0.193396,0.194610,0.001214
65151,0.105750,0.107850,0.002100
3653,0.069398,0.070261,0.000863
62263,0.093198,0.094718,0.001520
38178,0.060284,0.061559,0.001275
64030,0.291244,0.290927,0.000317
33981,0.071824,0.073271,0.001447
32945,0.105574,0.105062,0.000512
54348,0.198298,0.197995,0.000303
61208,0.574814,0.573694,0.001120
4783,0.034664,0.036547,0.001883
10399,0.328812,0.328136,0.000676
37003,0.357277,0.357038,0.000239
48988,0.541943,0.539494,0.002449
34278,0.133223,0.132784,0.000439
5525,0.233467,0.233168,0.000299
37238,0.091421,0.095276,0.003855
926,0.645097,0.642275,0.002822
63653,0.182316,0.186096,0.003780
32962,0.391784,0.393466,0.001682
21987,0.150581,0.152833,0.002252
23936,0.219705,0.218860,0.000845
23780,0.211636,0.213539,0.001903
51484,0.243397,0.244015,0.000618
21327,-0.003520,0.001605,0.005125
4822,0.144435,0.146670,0.002235
63328,0.240917,0.240722,0.000195
20273,0.612623,0.610775,0.001848
9738,0.187873,0.187927,0.000054
34997,0.322006,0.319241,0.002765
58961,0.234847,0.232271,0.002576
48808,0.003425,0.007087,0.003662
62,0.418115,0.418790,0.000675
45627,0.119198,0.121431,0.002233
15013,0.078120,0.081090,0.002970
44094,0.148411,0.148517,0.000106
52283,0.317419,0.318658,0.001239
28569,0.217859,0.217571,0.000288
8331,0.061045,0.060812,0.000233
55274,0.388463,0.385504,0.002959
50926,0.362289,0.360499,0.001790
3011,0.269306,0.267612,0.001694
40520,0.447556,0.448137,0.000581
62513,0.181487,0.177411,0.004076
33671,0.338065,0.337226,0.000839
62889,0.220519,0.218309,0.002210
48059,0.388874,0.388988,0.000114
49356,0.318890,0.317315,0.001575
48007,0.296577,0.296436,0.000141
2191,0.069763,0.072864,0.003101
2055,0.277733,0.277676,0.000057
6144,0.359853,0.360298,0.000445
45904,0.630499,0.631413,0.000914
55450,0.273894,0.273439,0.000455
10064,0.037603,0.045124,0.007521
42119,0.360079,0.359720,0.000359
56268,0.082802,0.085861,0.003059
40289,0.177988,0.177793,0.000195
55037,0.128365,0.129584,0.001219
16062,0.490398,0.487955,0.002443
2873,0.411807,0.413190,0.001383
51851,0.255210,0.256579,0.001369
48093,0.320906,0.320938,0.000032
5268,0.045390,0.046887,0.001497
47312,0.333478,0.332487,0.000991
6556,0.286647,0.286855,0.000208
23480,0.236736,0.232728,0.004008
17282,0.194274,0.193711,0.000563
12964,0.274450,0.273823,0.000627
47229,0.018014,0.023369,0.005355
60211,0.284724,0.282401,0.002323
22041,0.394052,0.394717,0.000665
12163,0.146400,0.148286,0.001886
56911,0.128998,0.133328,0.004330
50236,0.454109,0.455492,0.001383
51178,0.065514,0.065916,0.000402
15199,0.236958,0.237912,0.000954
2296,0.249131,0.248606,0.000525
12184,0.122410,0.128579,0.006169
6942,0.278200,0.278504,0.000304
20670,0.295762,0.296766,0.001004
25057,0.045671,0.049904,0.004233
8939,0.362480,0.361880,0.000600
39450,0.530139,0.529352,0.000787
49180,0.179755,0.179672,0.000083
45402,0.028988,0.031035,0.002047
53105,0.350043,0.342808,0.007235
28846,0.143834,0.144248,0.000414
59930,0.264208,0.265406,0.001198
18176,0.189012,0.185228,0.003784
38095,0.067402,0.068766,0.001364
61488,0.251525,0.250067,0.001458
61184,0.059443,0.060400,0.000957
36961,0.235786,0.236461,0.000675
21794,0.442930,0.446913,0.003983
30749,0.070193,0.071063,0.000870
16386,0.022839,0.025796,0.002957
28566,0.057491,0.061024,0.003533
